CRN,semester_code,studentID,course_code,credentialnum,letter_grade
1094,202203,855,C0126,28,F
1074,202101,53,C0185,32,C+
1069,202402,4359,C0027,33,F
1065,202001,4283,C0105,21,F
1120,202103,648,C0144,12,D-
1048,202303,1262,C0044,15,D-
1157,202403,2742,C0114,20,D-
1016,202503,2743,C0143,9,I
1024,202204,894,C0148,13,B+
1089,202101,3651,C0005,6,C+
1085,202403,248,C0102,20,D
1147,202402,365,C0189,1,A-
1082,202504,2069,C0086,19,C-
1196,202303,3321,C0161,26,D+
1162,202203,1261,C0038,3,B
1197,202503,4389,C0113,19,D+
1146,202103,4834,C0155,19,A
1181,202204,703,C0165,36,B+
1031,202204,3429,C0150,25,C
1040,202201,3158,C0199,27,D+
1133,202503,4179,C0143,34,D+
1059,202104,4277,C0128,14,B+
1045,202301,1846,C0055,39,A-
1083,202003,1852,C0196,19,D+
1025,202504,2751,C0125,10,B-
1168,202101,770,C0090,29,A-
1029,202002,3306,C0159,24,D
1189,202504,1869,C0082,38,B+
1129,202304,2193,C0086,5,I
1175,202503,1906,C0053,21,D-
1082,202002,2985,C0023,22,B+
1197,202404,4425,C0169,25,B+
1179,202004,576,C0149,31,C-
1147,202303,3933,C0012,1,B
1030,202204,4210,C0152,15,D
1120,202501,2349,C0141,18,B-
1033,202404,3584,C0002,17,A
1041,202501,3981,C0114,36,B+
1052,202502,3320,C0085,37,F
1102,202003,593,C0108,19,D-
1072,202502,1480,C0060,35,B-
1148,202203,4596,C0124,15,B
1122,202301,2991,C0151,34,D-
1136,202303,3143,C0107,11,D+
1035,202101,4992,C0197,36,D+
1182,202402,211,C0013,5,A+
1143,202104,842,C0180,9,B
1087,202203,4289,C0125,7,A-
1051,202301,2729,C0137,13,C-
1163,202303,684,C0120,7,C
1079,202403,4634,C0117,14,C
1005,202103,2969,C0068,35,A
1162,202303,3635,C0159,1,C+
1054,202001,3758,C0194,14,F
1180,202502,4883,C0159,8,A
1082,202203,4634,C0071,36,C
1012,202302,3376,C0076,10,C-
1153,202101,1850,C0060,31,A
1034,202502,767,C0163,17,C-
1022,202202,1344,C0021,34,A-
1036,202403,2610,C0062,18,D
1019,202503,842,C0066,20,C
1020,202503,3404,C0085,20,A
1092,202201,4140,C0175,13,F
1188,202404,1047,C0120,1,D
1027,202301,1462,C0145,19,I
1059,202104,2967,C0099,33,F
1100,202002,1362,C0069,16,C
1133,202503,146,C0071,12,C
1049,202502,2983,C0015,10,B+
1004,202501,2289,C0135,6,D-
1140,202103,4048,C0186,8,C-
1033,202203,1625,C0042,6,A-
1006,202001,1886,C0195,28,A+
1137,202003,2471,C0096,31,D-
1178,202102,4610,C0156,12,A-
1181,202001,3049,C0034,11,B-
1156,202102,1254,C0157,7,C
1195,202304,3222,C0094,32,D
1070,202502,1121,C0035,13,B-
1134,202204,1616,C0132,22,I
1052,202401,1680,C0113,22,B+
1032,202201,1996,C0016,10,B
1125,202304,3922,C0046,6,F
1003,202504,1718,C0064,27,I
1020,202104,1275,C0190,21,A+
1038,202003,3386,C0009,6,B+
1181,202503,1459,C0086,40,B-
1166,202102,3568,C0090,14,B-
1072,202103,4782,C0177,14,A-
1079,202004,2797,C0016,8,D
1001,202202,640,C0127,26,I
1191,202004,2404,C0126,39,B+
1179,202003,4874,C0166,31,A+
1010,202001,4152,C0191,37,I
1012,202501,4291,C0141,5,B-
1116,202501,2032,C0179,36,F
1104,202101,3017,C0189,18,B
1004,202002,2229,C0151,17,B
1120,202503,1167,C0117,32,D-
1104,202001,3136,C0019,34,A-
1005,202302,635,C0188,23,B-
1145,202003,1436,C0086,39,B-
1021,202103,813,C0080,23,F
1090,202401,625,C0157,22,B-
1133,202101,3055,C0049,9,F
1034,202103,1610,C0037,6,F
1135,202102,1636,C0101,7,C+
1128,202403,3115,C0095,40,D-
1017,202401,3364,C0007,31,B-
1016,202102,2532,C0095,27,C
1116,202401,2638,C0045,34,D-
1119,202101,1552,C0181,20,C-
1052,202004,2243,C0143,25,B
1188,202101,1918,C0101,40,C+
1073,202301,1180,C0196,30,B+
1060,202002,3169,C0186,3,A+
1097,202002,2276,C0058,19,D-
1101,202401,4743,C0061,40,D
1105,202102,4152,C0130,5,D+
1032,202203,1336,C0160,11,C-
1165,202103,3377,C0110,1,B-
1154,202003,834,C0021,11,C-
1152,202504,4223,C0093,37,B
1086,202304,1341,C0103,13,B
1109,202501,2171,C0163,14,C+
1021,202302,3339,C0029,11,A-
1127,202001,4188,C0010,4,A
1159,202401,78,C0135,32,C-
1081,202303,2402,C0130,9,A-
1063,202003,890,C0053,6,A
1086,202303,1981,C0180,39,C+
1046,202101,2312,C0148,21,B
1124,202404,4719,C0174,24,A-
1100,202202,2450,C0187,28,D+
1046,202204,10,C0161,13,B+
1062,202504,2010,C0168,22,C-
1169,202204,2854,C0027,40,C+
1183,202104,2100,C0004,28,C
1005,202201,3427,C0035,4,C-
1037,202003,3860,C0130,33,C-
1047,202103,4291,C0193,27,A-
1195,202502,2239,C0093,23,D-
1016,202303,99,C0035,28,D
1194,202403,1760,C0020,1,C
1117,202101,147,C0056,9,A
1112,202101,3424,C0159,39,A-
1037,202204,4210,C0137,1,A+
1111,202201,3296,C0155,3,D
1187,202104,2651,C0131,21,F
1139,202503,454,C0016,31,D
1056,202401,1282,C0007,14,A-
1150,202504,3781,C0004,11,C+
1011,202501,3941,C0112,20,B
1066,202503,3568,C0133,6,D+
1025,202002,2925,C0126,22,C
1033,202003,1937,C0104,2,C+
1170,202102,2703,C0152,34,I
1115,202201,3578,C0094,26,D-
1062,202501,3311,C0140,3,A
1195,202001,1215,C0190,40,A+
1029,202302,4392,C0125,15,B+
1184,202401,2245,C0009,12,A
1134,202501,2029,C0179,10,D
1063,202204,484,C0089,23,I
1068,202503,3918,C0032,17,C
1138,202204,4621,C0186,7,C-
1186,202104,3287,C0088,22,B+
1151,202401,4943,C0117,37,B+
1029,202304,1386,C0173,9,C+
1079,202203,4042,C0120,8,C+
1079,202504,2663,C0126,10,B+
1029,202102,1000,C0103,1,F
1097,202003,4750,C0052,24,B+
1190,202502,1651,C0091,17,B
1118,202004,4814,C0200,5,F
1005,202401,1148,C0096,3,B
1188,202501,2402,C0125,8,A-
1039,202301,2804,C0144,10,A+
1146,202003,1192,C0133,20,C+
1163,202001,800,C0069,30,A
1182,202104,3002,C0193,28,C-
1186,202502,3385,C0174,2,I
1020,202104,1942,C0107,13,C
1078,202501,4084,C0113,17,I
1131,202302,1332,C0160,21,D
1178,202304,1770,C0114,21,B-
1118,202004,4343,C0063,39,A-
1189,202401,4274,C0057,6,D-
1174,202202,821,C0054,13,A+
1166,202502,567,C0165,34,D-
1135,202504,3113,C0078,30,C+
1056,202001,4314,C0009,8,C-
1118,202201,3001,C0052,39,C
1157,202304,2560,C0097,24,D+
1039,202103,94,C0041,1,I
1079,202403,4921,C0116,11,I
1091,202501,4593,C0200,26,I
1076,202303,1905,C0196,40,C-
1036,202003,2643,C0099,4,D
1081,202102,3657,C0045,36,D
1032,202202,3160,C0116,26,C
1067,202404,1773,C0152,19,D
1008,202503,2279,C0001,40,A+
1024,202102,1055,C0126,19,A+
1133,202203,2703,C0195,30,F
1076,202101,1391,C0082,31,C+
1101,202503,3447,C0095,1,B+
1087,202504,1989,C0152,40,D+
1167,202501,240,C0034,2,D-
1020,202303,3601,C0187,7,D
1120,202104,520,C0073,15,D+
1021,202104,2231,C0134,20,C
1087,202103,437,C0075,3,C+
1076,202402,4651,C0050,1,A
1123,202301,2459,C0049,38,C
1199,202302,2363,C0016,20,D-
1134,202203,3190,C0164,36,A
1026,202402,3771,C0129,6,C
1034,202304,724,C0031,1,A-
1056,202503,1196,C0088,24,C-
1018,202102,544,C0119,20,C+
1178,202304,4543,C0012,20,C+
1153,202303,2075,C0145,38,D
1111,202303,3307,C0028,32,F
1137,202102,2045,C0016,5,B+
1146,202301,2237,C0019,38,B+
1026,202304,2654,C0108,29,B+
1102,202504,3072,C0147,21,B
1195,202003,59,C0162,15,D-
1145,202403,2105,C0176,31,B+
1148,202004,1309,C0114,32,D+
1198,202103,2922,C0058,26,A-
1172,202103,1017,C0129,27,B-
1145,202204,1327,C0177,40,A-
1132,202502,126,C0004,35,I
1194,202102,4292,C0011,24,C
1196,202502,4915,C0165,32,A+
1048,202102,4826,C0007,4,A
1127,202404,4790,C0193,10,D-
1182,202304,3904,C0132,37,I
1119,202401,2559,C0098,40,C-
1030,202003,1519,C0127,13,D
1179,202202,4731,C0155,18,C
1057,202204,4734,C0023,1,A+
1179,202402,1803,C0184,28,B
1005,202202,4062,C0161,11,I
1040,202002,663,C0107,9,B
1175,202004,2073,C0137,35,A
1171,202003,1726,C0164,27,F
1106,202002,210,C0195,24,D
1143,202401,1151,C0168,3,A
1188,202103,616,C0161,33,D
1030,202104,3828,C0146,16,C+
1173,202101,2459,C0200,27,D
1184,202103,755,C0033,27,B+
1173,202503,1840,C0011,21,A
1001,202003,4115,C0004,12,B+
1134,202101,4501,C0123,15,A-
1018,202004,317,C0136,15,B-
1100,202303,2257,C0105,21,D+
1188,202502,655,C0163,40,A-
1158,202403,3764,C0117,25,A
1067,202401,625,C0080,23,A+
1074,202501,3237,C0051,34,F
1117,202002,3856,C0118,5,D-
1138,202002,3258,C0017,12,D
1078,202104,1483,C0007,12,A-
1044,202303,1918,C0166,33,D
1175,202404,764,C0168,16,A+
1164,202503,760,C0144,21,F
1116,202103,615,C0013,11,A+
1014,202403,177,C0088,18,A+
1021,202503,3105,C0045,5,B-
1094,202301,1579,C0091,31,F
1005,202002,4504,C0030,2,D+
1117,202303,4444,C0032,10,B
1032,202104,1938,C0059,34,F
1031,202502,4830,C0075,20,C+
1059,202201,748,C0038,32,F
1155,202002,4122,C0124,29,B
1071,202103,3252,C0058,21,A
1111,202001,2591,C0171,38,D-
1026,202502,2703,C0198,1,B
1083,202104,3730,C0073,20,F
1198,202001,118,C0106,15,D+
1005,202103,2936,C0175,19,D
1015,202101,4882,C0173,33,B+
1190,202004,2867,C0033,23,B+
1058,202103,3089,C0120,19,A
1061,202404,4400,C0030,3,F
1077,202204,2559,C0180,16,F
1165,202104,930,C0114,23,D+
1081,202502,1756,C0069,6,C-
1134,202401,2024,C0188,37,C+
1191,202002,3178,C0150,37,D+
1161,202101,4907,C0174,15,B+
1034,202203,2689,C0020,5,B-
1045,202502,4007,C0161,32,A
1174,202402,953,C0038,37,D-
1056,202201,2975,C0041,23,C-
1195,202002,1168,C0005,8,B
1022,202002,1984,C0198,31,D
1051,202002,1598,C0052,16,B
1026,202001,4467,C0159,32,B+
1149,202504,4408,C0141,14,C
1175,202203,4406,C0066,24,I
1189,202202,3367,C0164,37,B
1029,202403,719,C0055,31,I
1090,202101,14,C0013,8,D
1003,202503,2463,C0138,13,I
1155,202402,2614,C0155,38,A+
1043,202102,2684,C0115,13,D+
1035,202004,2991,C0118,37,B
1064,202103,1164,C0036,12,B
1083,202201,4805,C0170,21,F
1067,202102,418,C0124,17,A
1117,202501,4950,C0190,22,A
1001,202301,2212,C0001,33,C-
1177,202004,3139,C0198,11,D-
1141,202402,748,C0056,28,F
1053,202201,137,C0014,29,I
1000,202403,537,C0071,1,D
1037,202404,1889,C0086,31,D+
1058,202201,4691,C0072,37,C+
1121,202503,3135,C0084,12,A
1173,202004,1346,C0135,11,B-
1115,202304,3503,C0086,15,D+
1091,202104,635,C0025,10,C-
1015,202103,4006,C0145,30,C
1152,202001,4026,C0025,6,C-
1184,202503,2192,C0126,8,I
1014,202404,1128,C0018,9,A
1078,202202,4314,C0104,25,D-
1164,202303,2707,C0200,21,A+
1018,202504,2611,C0093,36,I
1158,202203,2709,C0123,29,B
1153,202101,4646,C0117,32,D+
1081,202202,3744,C0047,23,I
1007,202504,4287,C0110,25,D+
1013,202301,3647,C0124,25,D-
1167,202103,917,C0079,9,D
1124,202303,2724,C0155,22,C+
1192,202303,2215,C0196,11,D-
1111,202201,1355,C0165,15,A+
1158,202404,763,C0091,13,B-
1187,202404,1451,C0109,33,I
1111,202201,2181,C0121,16,B+
1105,202201,1221,C0170,37,D-
1170,202103,4153,C0072,12,C-
1004,202504,3283,C0013,22,D-
1025,202301,2869,C0162,5,C
1067,202401,68,C0126,17,B+
1114,202403,2347,C0053,20,F
1118,202003,3258,C0061,19,I
1181,202301,4787,C0012,5,A
1028,202301,3953,C0196,30,D
1170,202503,2714,C0023,1,B-
1058,202304,2492,C0059,18,B+
1009,202003,4896,C0121,36,A+
1194,202103,3699,C0034,12,C-
1003,202302,895,C0145,32,D+
1184,202004,3712,C0138,37,D-
1173,202203,1170,C0103,3,B+
1160,202402,1538,C0170,34,D
1143,202403,3304,C0188,19,D-
1060,202301,1737,C0180,15,A
1188,202002,4913,C0055,3,C-
1056,202501,4607,C0151,31,A-
1192,202301,1352,C0136,7,C
1118,202101,2002,C0076,18,C+
1094,202501,2779,C0172,23,D+
1046,202204,1508,C0183,2,C+
1065,202401,2933,C0037,17,B-
1071,202201,2225,C0125,1,I
1133,202502,208,C0093,28,A-
1170,202202,4346,C0167,18,A+
1065,202202,470,C0026,19,C
1196,202504,427,C0064,21,A+
1098,202104,3875,C0082,37,D+
1084,202502,133,C0018,33,F
1177,202303,4962,C0153,33,A-
1053,202503,4775,C0005,33,A-
1162,202104,1521,C0136,3,C-
1171,202402,1789,C0102,14,A+
1024,202103,4198,C0186,2,C
1185,202002,4875,C0011,23,C
1131,202504,4715,C0155,17,A+
1168,202501,4337,C0111,24,D+
1126,202504,2108,C0165,34,B-
1138,202404,3125,C0063,35,B+
1120,202002,3996,C0138,5,A
1044,202203,719,C0097,31,F
1084,202401,871,C0167,10,B-
1049,202102,3387,C0157,18,D-
1132,202302,2278,C0048,9,A-
1025,202204,1473,C0153,14,I
1143,202402,220,C0162,27,A
1097,202303,1471,C0182,8,C+
1076,202202,809,C0158,39,B-
1149,202302,1951,C0184,20,D-
1000,202502,3377,C0149,15,C+
1088,202503,3805,C0170,27,B+
1009,202403,313,C0106,39,B+
1037,202104,4217,C0192,14,B-
1062,202202,4346,C0011,11,F
1113,202504,4167,C0006,18,F
1180,202404,1690,C0074,35,D
1042,202002,3194,C0171,12,B
1140,202404,3366,C0076,39,A-
1056,202103,2363,C0095,34,D+
1057,202504,2290,C0021,2,C
1188,202403,1258,C0045,13,C-
1037,202002,1166,C0041,19,D-
1197,202402,2542,C0040,40,A+
1115,202103,1022,C0082,19,D
1196,202304,2189,C0134,39,A-
1104,202102,3294,C0075,15,F
1107,202304,1681,C0171,35,B+
1182,202304,25,C0016,11,B-
1065,202103,599,C0051,32,C+
1133,202004,1810,C0047,27,F
1004,202001,2571,C0052,30,A+
1031,202501,2244,C0059,40,A-
1158,202004,2863,C0025,13,B-
1185,202501,4063,C0059,19,D+
1138,202204,4605,C0099,34,C-
1156,202103,4588,C0131,7,D+
1176,202101,3260,C0069,33,B+
1117,202404,1160,C0138,8,A
1198,202504,1996,C0012,27,B-
1022,202003,4126,C0154,20,B-
1145,202403,4863,C0104,6,F
1027,202403,3432,C0011,12,F
1110,202102,1503,C0104,20,D
1092,202103,1238,C0020,21,A+
1094,202201,2985,C0035,36,A
1015,202002,2508,C0101,5,C-
1006,202401,2399,C0011,3,A-
1070,202302,700,C0114,14,C
1003,202302,1788,C0157,24,B-
1009,202404,8,C0087,38,F
1093,202102,1098,C0032,3,A-
1116,202403,2440,C0064,37,D-
1064,202502,4643,C0031,14,B
1014,202502,4353,C0058,34,F
1045,202001,4099,C0058,23,B-
1146,202402,425,C0119,18,D
1155,202401,860,C0061,33,A-
1115,202002,2807,C0053,37,B-
1116,202503,2542,C0076,27,F
1165,202501,821,C0076,19,A+
1065,202404,774,C0144,6,C+
1012,202404,848,C0189,13,F
1188,202404,3459,C0090,38,D+
1055,202104,2719,C0048,21,C+
1043,202104,566,C0182,32,F
1024,202203,1232,C0050,24,A
1016,202204,341,C0005,40,D+
1125,202004,2612,C0189,37,A+
1110,202302,463,C0013,25,C+
1183,202101,3201,C0199,31,B-
1052,202301,4942,C0019,19,A-
1076,202304,3549,C0040,26,C+
1146,202103,4255,C0177,20,C-
1187,202103,2890,C0178,3,A
1000,202304,2682,C0095,23,D
1082,202003,1389,C0186,40,C+
1126,202403,1559,C0148,24,C-
1151,202304,1216,C0085,11,A+
1121,202503,10,C0031,12,C+
1049,202302,2185,C0119,17,F
1162,202401,2409,C0185,10,A
1173,202401,3429,C0014,3,C
1133,202201,4384,C0065,12,C+
1071,202404,4836,C0064,17,C-
1055,202303,855,C0051,11,B
1139,202201,2287,C0086,29,I
1134,202304,1241,C0104,28,B+
1071,202304,4886,C0185,5,C-
1028,202401,397,C0020,1,D
1101,202103,783,C0073,24,A+
1000,202102,3164,C0061,11,C-
1177,202303,3859,C0094,15,A+
1174,202301,2576,C0119,31,I
1172,202101,4014,C0157,26,D
1166,202504,1553,C0038,2,A+
1094,202403,3026,C0127,19,C
1090,202303,288,C0064,18,A
1056,202204,1891,C0071,22,A-
1027,202502,4654,C0182,16,D-
1019,202502,2878,C0161,25,D-
1156,202003,2898,C0181,30,B+
1184,202102,3023,C0044,17,D+
1064,202202,3058,C0093,13,B+
1007,202501,3803,C0036,12,C
1193,202002,1900,C0072,40,C+
1144,202501,308,C0089,27,C
1199,202503,1059,C0126,25,A
1132,202401,2118,C0148,9,A+
1012,202202,4546,C0049,18,B
1188,202401,4638,C0095,38,C
1140,202401,3078,C0075,24,A+
1047,202004,2547,C0074,2,C-
1058,202502,511,C0188,18,A+
1181,202104,1139,C0150,5,C
1156,202501,1567,C0164,11,B+
1196,202302,4042,C0166,31,C-
1120,202303,3874,C0017,17,B
1152,202004,4964,C0118,13,B+
1079,202502,3816,C0027,1,C-
1088,202402,1158,C0042,4,A+
1027,202003,4624,C0196,26,A
1084,202403,624,C0149,14,F
1028,202004,4963,C0135,19,C+
1193,202101,3604,C0188,22,A
1030,202002,4021,C0009,30,F
1164,202503,4901,C0058,22,B-
1090,202301,4371,C0042,39,B-
1135,202204,4944,C0053,16,A+
1083,202202,3238,C0047,17,A
1165,202303,4049,C0027,21,D+
1125,202404,256,C0183,30,D+
1017,202302,3206,C0166,29,B
1115,202104,4698,C0034,14,A-
1068,202403,3836,C0118,39,C+
1131,202504,3698,C0125,8,D+
1166,202201,1028,C0117,40,A-
1164,202102,3842,C0116,13,B-
1128,202303,4089,C0066,28,D
1155,202003,1160,C0153,10,B-
1175,202403,2975,C0030,10,C
1051,202201,735,C0038,24,D+
1024,202301,1440,C0007,25,I
1165,202104,4802,C0041,15,A
1075,202104,2442,C0145,22,A
1174,202204,3068,C0058,10,I
1128,202502,2350,C0012,3,B
1160,202004,629,C0003,1,A-
1188,202204,4036,C0152,11,D+
1184,202504,4883,C0192,37,B-
1197,202004,2301,C0186,24,F
1134,202103,903,C0034,31,D-
1042,202204,1429,C0196,33,A+
1116,202503,513,C0111,26,A
1072,202503,3137,C0109,25,D-
1137,202503,1620,C0040,39,A
1136,202203,1475,C0112,23,C
1069,202002,3104,C0074,23,I
1022,202302,4651,C0021,29,C
1133,202503,1672,C0022,7,F
1155,202201,2915,C0090,14,C+
1172,202404,4624,C0038,6,C
1106,202003,2535,C0037,40,A+
1185,202301,3723,C0048,5,C
1090,202004,2956,C0188,32,C-
1017,202204,3550,C0144,38,C+
1090,202003,3160,C0043,20,D-
1052,202104,3114,C0016,17,B-
1168,202202,467,C0107,38,D+
1013,202002,1871,C0152,28,C+
1066,202103,725,C0075,35,I
1055,202103,3620,C0129,37,A-
1173,202304,900,C0062,1,A-
1131,202102,1795,C0167,35,F
1060,202304,984,C0062,2,I
1193,202504,501,C0082,4,B+
1062,202401,2110,C0103,33,A+
1115,202103,4063,C0187,23,D-
1189,202304,3911,C0137,31,A-
1054,202104,3882,C0033,13,C+
1110,202003,2076,C0126,20,C
1190,202503,839,C0134,10,B+
1023,202002,4831,C0131,4,B-
1183,202002,2387,C0100,39,F
1068,202304,2538,C0188,21,F
1158,202104,3066,C0192,30,C+
1016,202401,521,C0094,34,A+
1163,202001,3539,C0005,37,D+
1140,202403,3541,C0014,38,I
1177,202304,1767,C0144,3,B-
1144,202003,2799,C0163,8,B
1111,202204,588,C0039,34,B+
1078,202502,4620,C0156,36,C
1121,202203,441,C0169,9,A
1167,202203,1855,C0062,29,C-
1072,202004,1322,C0196,37,B
1154,202304,4876,C0018,6,I
1102,202003,2588,C0078,22,D-
1183,202101,907,C0057,18,C+
1032,202204,3544,C0104,32,A-
1092,202301,4112,C0070,4,C+
1098,202003,2778,C0113,22,A
1184,202402,613,C0010,34,A-
1156,202004,2506,C0090,6,D+
1189,202001,2508,C0116,28,A+
1004,202302,74,C0197,38,D
1095,202103,4974,C0080,25,C-
1156,202203,4991,C0176,38,C-
1174,202403,1550,C0081,3,B
1146,202102,4235,C0080,3,B+
1070,202302,2298,C0017,6,B
1046,202102,654,C0107,24,A-
1103,202102,1461,C0014,39,C
1155,202502,4267,C0167,18,A
1171,202203,4222,C0057,23,D-
1140,202003,1764,C0184,36,D-
1176,202104,2707,C0054,35,B-
1197,202104,2828,C0156,12,A
1149,202104,2960,C0011,8,B
1151,202404,2897,C0033,35,D-
1084,202103,3211,C0171,12,B
1063,202202,2607,C0032,20,F
1060,202004,2471,C0047,39,A
1086,202203,202,C0145,38,C
1000,202002,2550,C0189,16,A-
1191,202302,3459,C0096,15,B-
1000,202102,496,C0189,39,C-
1009,202302,2511,C0020,7,D-
1078,202503,244,C0046,40,D+
1122,202502,1327,C0165,38,C-
1129,202402,4538,C0033,37,A
1173,202203,1669,C0037,14,F
1048,202304,1095,C0076,15,B+
1102,202301,3026,C0163,32,B-
1028,202501,2350,C0106,35,F
1084,202202,2943,C0073,5,A
1036,202304,4791,C0153,17,D
1001,202203,789,C0173,30,A+
1024,202204,3246,C0198,6,B+
1055,202003,1509,C0188,8,A-
1027,202401,4851,C0081,12,A
1048,202401,2193,C0183,10,C+
1106,202404,64,C0066,29,I
1106,202303,398,C0115,18,D+
1120,202404,909,C0187,5,C-
1168,202301,564,C0104,2,I
1099,202302,2530,C0110,39,C+
1005,202504,155,C0188,32,C-
1046,202002,4310,C0089,38,C+
1191,202103,3789,C0048,22,B+
1107,202003,4628,C0084,17,C
1043,202204,1551,C0095,31,D+
1045,202302,2722,C0044,35,C
1053,202402,948,C0151,39,C
1055,202002,2363,C0181,14,B+
1149,202502,1541,C0074,17,A-
1010,202401,2102,C0124,7,C
1072,202304,2663,C0192,29,A-
1062,202204,3199,C0048,18,A+
1149,202304,4871,C0117,24,D-
1187,202503,4354,C0032,37,D
1020,202302,4394,C0081,40,A-
1072,202104,1783,C0077,14,D
1077,202301,4928,C0193,14,C-
1088,202402,320,C0123,37,C-
1131,202101,1094,C0184,4,D-
1056,202502,1560,C0053,11,B-
1189,202101,2233,C0178,2,C-
1150,202101,1262,C0006,21,B+
1091,202204,3515,C0063,4,B-
1181,202304,387,C0144,16,D
1162,202201,1063,C0006,32,D
1012,202102,2929,C0150,20,I
1187,202003,3010,C0125,35,C+
1081,202201,14,C0047,35,C+
1076,202303,1008,C0011,32,B-
1112,202103,1204,C0068,5,D+
1190,202303,3919,C0132,37,A+
1112,202302,4710,C0091,25,B-
1164,202301,4749,C0174,23,C
1033,202502,2365,C0194,24,C+
1111,202301,695,C0100,22,D
1107,202401,3472,C0037,3,D-
1079,202003,427,C0127,8,A-
1163,202203,2821,C0146,23,F
1023,202504,192,C0036,38,A
1054,202504,4408,C0116,34,C+
1188,202302,1476,C0002,3,A+
1098,202301,2162,C0158,28,C+
1093,202002,4288,C0161,38,C
1032,202502,35,C0087,24,F
1185,202104,2508,C0057,39,A-
1138,202502,2794,C0114,38,B
1023,202003,649,C0018,25,F
1074,202401,3858,C0131,15,D+
1103,202303,2519,C0105,15,B+
1031,202001,2753,C0189,29,C
1148,202401,928,C0170,39,A+
1023,202002,123,C0123,12,I
1136,202103,684,C0116,5,B+
1055,202202,2636,C0108,32,B
1105,202203,2213,C0090,9,C
1085,202001,2943,C0044,24,D+
1196,202004,1810,C0178,14,F
1171,202203,729,C0031,33,C
1000,202502,3130,C0121,18,D
1007,202103,2595,C0060,27,B
1001,202502,4969,C0096,15,A-
1091,202102,1942,C0011,17,B
1105,202203,2993,C0106,24,B+
1110,202503,2287,C0083,20,D
1120,202303,4119,C0061,24,C
1133,202301,582,C0068,21,B-
1039,202301,1935,C0064,24,C-
1001,202101,1529,C0013,25,D-
1046,202004,3853,C0106,24,F
1101,202503,877,C0150,26,D-
1186,202304,1009,C0179,1,I
1155,202403,2002,C0019,35,B
1017,202203,2512,C0117,23,B
1065,202501,2122,C0123,21,F
1064,202303,1684,C0032,16,A
1181,202001,4808,C0125,26,A
1126,202103,2239,C0192,6,A
1022,202002,2962,C0162,31,D+
1039,202201,3682,C0029,31,A-
1031,202104,3406,C0113,19,A-
1038,202404,282,C0158,37,I
1109,202004,3120,C0135,26,A+
1128,202204,2527,C0180,4,B
1187,202401,461,C0187,35,I
1178,202504,1615,C0045,25,D
1061,202404,4733,C0003,21,D
1112,202203,419,C0134,17,A
1006,202302,179,C0042,40,B+
1038,202502,2697,C0156,22,A-
1196,202403,4127,C0176,16,I
1141,202002,4829,C0067,26,D
1086,202202,4283,C0015,24,D
1167,202004,3619,C0067,37,A-
1020,202102,3739,C0160,19,C+
1041,202303,1611,C0123,35,B-
1094,202004,2845,C0105,10,D
1003,202501,4506,C0026,1,C+
1027,202004,2571,C0043,34,I
1038,202101,1809,C0191,21,A-
1181,202104,364,C0107,22,F
1114,202403,611,C0009,17,C+
1109,202001,2360,C0175,16,C
1176,202104,3209,C0087,8,C+
1069,202104,903,C0134,15,B-
1033,202503,4870,C0166,23,B
1086,202504,2710,C0047,16,C-
1193,202002,4637,C0183,21,D+
1187,202303,214,C0154,31,A
1001,202002,3039,C0128,39,C+
1032,202404,3465,C0140,21,D
1014,202201,4429,C0137,39,I
1169,202501,1414,C0106,24,A
1121,202102,4805,C0045,23,F
1050,202201,2338,C0046,14,I
1100,202402,4979,C0001,11,F
1139,202503,1420,C0191,24,D
1144,202101,2608,C0025,38,A+
1012,202001,4813,C0014,32,F
1195,202002,1522,C0075,40,B
1101,202201,265,C0134,8,B-
1190,202402,1650,C0051,27,D+
1172,202404,4329,C0046,18,B+
1174,202304,277,C0180,35,D-
1072,202204,4019,C0136,19,I
1121,202201,4129,C0106,15,A-
1012,202104,3467,C0044,37,I
1025,202204,1718,C0105,8,A-
1076,202402,457,C0064,13,C+
1043,202403,677,C0189,12,C
1085,202004,1973,C0139,34,D
1015,202501,2635,C0163,22,D-
1017,202402,1046,C0146,36,D+
1194,202002,1881,C0126,25,C
1120,202003,4022,C0186,39,A-
1124,202301,871,C0115,39,A-
1047,202503,2833,C0155,12,B
1176,202402,2865,C0015,7,C-
1000,202203,4952,C0088,31,D
1007,202104,4381,C0083,35,B-
1049,202102,427,C0120,38,D
1179,202102,1946,C0134,33,A
1078,202101,2558,C0120,12,B
1035,202003,237,C0132,18,B
1142,202301,3322,C0065,30,A+
1173,202104,1627,C0083,7,D-
1070,202001,793,C0152,16,I
1155,202003,1094,C0157,14,A
1191,202101,1359,C0167,30,B
1149,202502,3199,C0028,23,A-
1090,202103,4943,C0089,32,B+
1162,202503,2864,C0192,13,B+
1081,202002,1679,C0078,24,D
1124,202102,2938,C0059,11,F
1051,202401,2193,C0027,4,C-
1153,202301,1762,C0117,7,I
1178,202302,2749,C0029,21,D
1027,202502,3064,C0119,21,D-
1098,202504,835,C0021,6,C-
